trace_id,timestamp,domain,latency_ms,is_error
99-trace-0009412,2026-08-18T15:06:33.632770+00:00,site_latency,527.36,False
99-trace-0018075,2026-08-18T15:06:34.661754+00:00,api_generic,257.48,False
99-trace-0009425,2026-08-18T15:06:35.165446+00:00,site_latency,510.55,False
99-trace-0004115,2026-08-18T15:06:37.341606+00:00,checkout,1607.26,False
99-trace-0009437,2026-08-18T15:06:37.409482+00:00,site_latency,677.9,True
99-trace-0009438,2026-08-18T15:06:37.520577+00:00,site_latency,510.01,False
99-trace-0000281,2026-08-18T15:06:38.244555+00:00,pix,294.07,True
99-trace-0000285,2026-08-18T15:06:39.203297+00:00,pix,286.01,False
99-trace-0018090,2026-08-18T15:06:39.997430+00:00,api_generic,94.94,True
99-trace-0004128,2026-08-18T15:06:42.012367+00:00,checkout,236.14,False
99-trace-0004131,2026-08-18T15:06:43.634862+00:00,checkout,181.94,False
99-trace-0004134,2026-08-18T15:06:44.180963+00:00,checkout,2406.09,False
99-trace-0018109,2026-08-18T15:06:44.765507+00:00,api_generic,104.23,False
99-trace-0018115,2026-08-18T15:06:45.957886+00:00,api_generic,584.92,False
99-trace-0000304,2026-08-18T15:06:46.556149+00:00,pix,344.35,False
99-trace-0009492,2026-08-18T15:06:48.335725+00:00,site_latency,710.74,True
99-trace-0004154,2026-08-18T15:06:52.895321+00:00,checkout,885.59,False
99-trace-0004159,2026-08-18T15:06:54.632251+00:00,checkout,882.24,False
99-trace-0000320,2026-08-18T15:06:54.994338+00:00,pix,250.29,False
99-trace-0018151,2026-08-18T15:06:57.148162+00:00,api_generic,248.83,False
99-trace-0009533,2026-08-18T15:06:57.833069+00:00,site_latency,2240.47,False
99-trace-0009534,2026-08-18T15:06:57.867669+00:00,site_latency,548.5,True
99-trace-0004175,2026-08-18T15:06:58.267936+00:00,checkout,804.27,False
99-trace-0009538,2026-08-18T15:06:58.337331+00:00,site_latency,547.83,False
99-trace-0009540,2026-08-18T15:06:58.693399+00:00,site_latency,608.44,False
99-trace-0018165,2026-08-18T15:07:01.395930+00:00,api_generic,459.57,False
99-trace-0000325,2026-08-18T15:07:01.464999+00:00,pix,487.22,False
99-trace-0018170,2026-08-18T15:07:02.488492+00:00,api_generic,1772.16,False
99-trace-0000332,2026-08-18T15:07:03.989241+00:00,pix,276.99,False
99-trace-0004194,2026-08-18T15:07:04.008373+00:00,checkout,1212.74,True
99-trace-0018182,2026-08-18T15:07:04.659761+00:00,api_generic,663.16,False
99-trace-0009571,2026-08-18T15:07:05.900768+00:00,site_latency,593.14,False
99-trace-0000341,2026-08-18T15:07:08.000436+00:00,pix,55.29,False
99-trace-0018201,2026-08-18T15:07:08.984512+00:00,api_generic,304.6,False
99-trace-0000343,2026-08-18T15:07:08.991397+00:00,pix,236.96,False
99-trace-0004211,2026-08-18T15:07:10.056207+00:00,checkout,844.17,True
99-trace-0009604,2026-08-18T15:07:13.275291+00:00,site_latency,111.31,False
99-trace-0004223,2026-08-18T15:07:14.808860+00:00,checkout,759.92,False
99-trace-0004233,2026-08-18T15:07:17.905808+00:00,checkout,309.69,False
99-trace-0000359,2026-08-18T15:07:20.309896+00:00,pix,243.61,False
99-trace-0004242,2026-08-18T15:07:21.892032+00:00,checkout,738.41,False
99-trace-0018255,2026-08-18T15:07:22.250542+00:00,api_generic,175.55,True
99-trace-0018265,2026-08-18T15:07:23.658275+00:00,api_generic,90.16,False
99-trace-0018267,2026-08-18T15:07:24.575410+00:00,api_generic,148.14,True
99-trace-0009659,2026-08-18T15:07:24.795952+00:00,site_latency,614.43,False
99-trace-0018269,2026-08-18T15:07:24.938578+00:00,api_generic,246.99,False
99-trace-0018273,2026-08-18T15:07:25.676983+00:00,api_generic,57.04,True
99-trace-0009674,2026-08-18T15:07:27.890287+00:00,site_latency,562.83,False
99-trace-0000369,2026-08-18T15:07:28.468493+00:00,pix,903.69,False
99-trace-0004263,2026-08-18T15:07:30.145885+00:00,checkout,3484.62,False
99-trace-0009696,2026-08-18T15:07:31.783535+00:00,site_latency,213.81,False
99-trace-0004266,2026-08-18T15:07:32.412526+00:00,checkout,1473.78,False
99-trace-0009702,2026-08-18T15:07:33.308992+00:00,site_latency,245.67,False
99-trace-0009703,2026-08-18T15:07:33.456502+00:00,site_latency,905.59,False
99-trace-0009710,2026-08-18T15:07:34.250768+00:00,site_latency,73.6,False
99-trace-0004277,2026-08-18T15:07:37.598214+00:00,checkout,420.96,True
99-trace-0009734,2026-08-18T15:07:39.664304+00:00,site_latency,1932.54,False
99-trace-0009741,2026-08-18T15:07:40.809579+00:00,site_latency,286.12,True
99-trace-0004288,2026-08-18T15:07:42.526192+00:00,checkout,1450.75,False
99-trace-0018356,2026-08-18T15:07:43.800211+00:00,api_generic,250.89,False
99-trace-0009765,2026-08-18T15:07:44.955576+00:00,site_latency,173.34,False
99-trace-0000403,2026-08-18T15:07:45.590108+00:00,pix,1007.4,False
99-trace-0000405,2026-08-18T15:07:46.191416+00:00,pix,116.29,False
99-trace-0018393,2026-08-18T15:07:50.000099+00:00,api_generic,320.75,False
99-trace-0000415,2026-08-18T15:07:50.862487+00:00,pix,260.33,False
99-trace-0009787,2026-08-18T15:07:51.512698+00:00,site_latency,812.52,True
99-trace-0009789,2026-08-18T15:07:51.583096+00:00,site_latency,509.28,False
99-trace-0000418,2026-08-18T15:07:52.050603+00:00,pix,445.19,False
99-trace-0004314,2026-08-18T15:07:53.611463+00:00,checkout,1009.32,False
99-trace-0004316,2026-08-18T15:07:54.112183+00:00,checkout,739.67,False
99-trace-0018418,2026-08-18T15:07:54.659449+00:00,api_generic,457.43,False
99-trace-0000432,2026-08-18T15:07:56.576251+00:00,pix,234.1,False
99-trace-0009819,2026-08-18T15:07:58.994619+00:00,site_latency,171.85,True
99-trace-0018442,2026-08-18T15:08:00.032826+00:00,api_generic,74.68,True
99-trace-0018447,2026-08-18T15:08:00.928403+00:00,api_generic,344.46,False
99-trace-0000443,2026-08-18T15:08:01.140973+00:00,pix,117.41,False
99-trace-0009835,2026-08-18T15:08:02.470561+00:00,site_latency,802.06,False
99-trace-0000450,2026-08-18T15:08:05.419345+00:00,pix,685.22,False
99-trace-0009860,2026-08-18T15:08:06.453237+00:00,site_latency,503.58,False
99-trace-0009861,2026-08-18T15:08:06.694180+00:00,site_latency,640.37,False
99-trace-0000456,2026-08-18T15:08:07.183955+00:00,pix,89.22,False
99-trace-0018475,2026-08-18T15:08:07.694400+00:00,api_generic,255.37,False
99-trace-0004354,2026-08-18T15:08:09.114147+00:00,checkout,1342.21,False
99-trace-0009870,2026-08-18T15:08:09.454887+00:00,site_latency,549.5,False
99-trace-0018483,2026-08-18T15:08:11.704972+00:00,api_generic,292.92,True
99-trace-0018486,2026-08-18T15:08:12.782279+00:00,api_generic,329.53,False
99-trace-0004360,2026-08-18T15:08:13.323864+00:00,checkout,917.27,False
99-trace-0009882,2026-08-18T15:08:13.972292+00:00,site_latency,165.04,False
99-trace-0018491,2026-08-18T15:08:14.497726+00:00,api_generic,429.48,False
99-trace-0018494,2026-08-18T15:08:15.382120+00:00,api_generic,185.28,True
99-trace-0004371,2026-08-18T15:08:16.901017+00:00,checkout,1437.05,False
99-trace-0004373,2026-08-18T15:08:17.966756+00:00,checkout,719.54,True
99-trace-0009907,2026-08-18T15:08:19.156381+00:00,site_latency,527.37,False
99-trace-0018510,2026-08-18T15:08:19.996453+00:00,api_generic,240.99,False
99-trace-0004379,2026-08-18T15:08:20.517729+00:00,checkout,3328.49,False
99-trace-0004381,2026-08-18T15:08:20.540111+00:00,checkout,861.85,False
99-trace-0018521,2026-08-18T15:08:21.745838+00:00,api_generic,92.39,True
99-trace-0018522,2026-08-18T15:08:21.859660+00:00,api_generic,364.16,False
99-trace-0009921,2026-08-18T15:08:22.710403+00:00,site_latency,603.44,False
99-trace-0009925,2026-08-18T15:08:23.480427+00:00,site_latency,222.66,False
99-trace-0018533,2026-08-18T15:08:24.340438+00:00,api_generic,226.57,True
99-trace-0009929,2026-08-18T15:08:24.524890+00:00,site_latency,493.26,False
99-trace-0009930,2026-08-18T15:08:24.698379+00:00,site_latency,113.76,False
99-trace-0009934,2026-08-18T15:08:25.328126+00:00,site_latency,248.2,False
99-trace-0009939,2026-08-18T15:08:26.450698+00:00,site_latency,660.9,False
99-trace-0004398,2026-08-18T15:08:28.613297+00:00,checkout,537.32,False
99-trace-0000514,2026-08-18T15:08:30.908917+00:00,pix,249.84,False
99-trace-0018568,2026-08-18T15:08:31.637604+00:00,api_generic,269.7,False
99-trace-0009967,2026-08-18T15:08:31.982219+00:00,site_latency,177.12,False
99-trace-0009969,2026-08-18T15:08:32.383486+00:00,site_latency,1027.85,True
99-trace-0004414,2026-08-18T15:08:33.006975+00:00,checkout,2260.96,False
99-trace-0009979,2026-08-18T15:08:34.661230+00:00,site_latency,1047.3,False
99-trace-0009981,2026-08-18T15:08:35.333966+00:00,site_latency,534.69,False
99-trace-0018581,2026-08-18T15:08:35.639963+00:00,api_generic,295.32,True
99-trace-0009984,2026-08-18T15:08:35.966343+00:00,site_latency,722.55,False
99-trace-0004428,2026-08-18T15:08:38.803351+00:00,checkout,1274.35,False
99-trace-0010000,2026-08-18T15:08:39.596951+00:00,site_latency,598.91,False
99-trace-0010002,2026-08-18T15:08:39.690182+00:00,site_latency,572.61,False
99-trace-0010006,2026-08-18T15:08:40.334960+00:00,site_latency,529.56,False
99-trace-0018617,2026-08-18T15:08:41.850691+00:00,api_generic,533.41,False
99-trace-0018625,2026-08-18T15:08:43.808046+00:00,api_generic,248.45,False
99-trace-0010033,2026-08-18T15:08:45.910429+00:00,site_latency,119.72,False
99-trace-0018640,2026-08-18T15:08:46.138357+00:00,api_generic,1685.57,False
99-trace-0004448,2026-08-18T15:08:47.935479+00:00,checkout,3961.82,False
99-trace-0010058,2026-08-18T15:08:52.907970+00:00,site_latency,279.98,False
99-trace-0010059,2026-08-18T15:08:53.011525+00:00,site_latency,518.24,False
99-trace-0000575,2026-08-18T15:08:56.374709+00:00,pix,272.94,False
99-trace-0010096,2026-08-18T15:09:00.008946+00:00,site_latency,495.77,False
99-trace-0018696,2026-08-18T15:09:02.134596+00:00,api_generic,1178.49,False
99-trace-0010107,2026-08-18T15:09:02.995879+00:00,site_latency,684.55,False
99-trace-0018706,2026-08-18T15:09:04.604999+00:00,api_generic,147.93,True
99-trace-0004515,2026-08-18T15:09:11.716424+00:00,checkout,1381.42,False
99-trace-0000606,2026-08-18T15:09:13.575941+00:00,pix,534.79,False
99-trace-0004523,2026-08-18T15:09:14.550640+00:00,checkout,345.51,False
99-trace-0018746,2026-08-18T15:09:15.055411+00:00,api_generic,730.97,False
99-trace-0018747,2026-08-18T15:09:15.307231+00:00,api_generic,257.66,False
99-trace-0018753,2026-08-18T15:09:16.346409+00:00,api_generic,239.61,False
99-trace-0000618,2026-08-18T15:09:17.388395+00:00,pix,262.2,False
99-trace-0004534,2026-08-18T15:09:19.648647+00:00,checkout,3406.78,False
99-trace-0004535,2026-08-18T15:09:20.116209+00:00,checkout,656.4,False
99-trace-0010187,2026-08-18T15:09:20.193329+00:00,site_latency,635.57,False
99-trace-0018777,2026-08-18T15:09:21.586056+00:00,api_generic,257.47,False
99-trace-0018780,2026-08-18T15:09:22.280825+00:00,api_generic,434.93,False
99-trace-0004543,2026-08-18T15:09:23.272520+00:00,checkout,880.73,False
99-trace-0018805,2026-08-18T15:09:25.709831+00:00,api_generic,108.93,True
99-trace-0018806,2026-08-18T15:09:26.288500+00:00,api_generic,243.92,False
99-trace-0000634,2026-08-18T15:09:26.346768+00:00,pix,244.89,False
99-trace-0018813,2026-08-18T15:09:28.449836+00:00,api_generic,348.97,False
99-trace-0010226,2026-08-18T15:09:28.483264+00:00,site_latency,494.8,False
99-trace-0018816,2026-08-18T15:09:29.749841+00:00,api_generic,317.97,False
99-trace-0018823,2026-08-18T15:09:30.391091+00:00,api_generic,97.81,False
99-trace-0004558,2026-08-18T15:09:30.418897+00:00,checkout,115.0,False
99-trace-0004560,2026-08-18T15:09:30.650871+00:00,checkout,1666.77,False
99-trace-0010243,2026-08-18T15:09:33.755395+00:00,site_latency,224.65,False
99-trace-0018846,2026-08-18T15:09:35.468386+00:00,api_generic,344.66,False
99-trace-0004575,2026-08-18T15:09:35.727837+00:00,checkout,540.86,True
99-trace-0004576,2026-08-18T15:09:35.821507+00:00,checkout,2561.58,False
99-trace-0018858,2026-08-18T15:09:38.018823+00:00,api_generic,275.59,False
99-trace-0010264,2026-08-18T15:09:39.956260+00:00,site_latency,129.5,False
99-trace-0010275,2026-08-18T15:09:41.725128+00:00,site_latency,272.25,False
99-trace-0010276,2026-08-18T15:09:41.797376+00:00,site_latency,740.68,False
99-trace-0004597,2026-08-18T15:09:45.973099+00:00,checkout,1235.03,False
99-trace-0010315,2026-08-18T15:09:47.461116+00:00,site_latency,650.24,False
99-trace-0018891,2026-08-18T15:09:47.535594+00:00,api_generic,969.79,False
99-trace-0010322,2026-08-18T15:09:48.675903+00:00,site_latency,558.08,False
99-trace-0018906,2026-08-18T15:09:50.739913+00:00,api_generic,264.78,False
99-trace-0004610,2026-08-18T15:09:51.160185+00:00,checkout,2897.49,False
99-trace-0018918,2026-08-18T15:09:53.959615+00:00,api_generic,697.37,False
99-trace-0018931,2026-08-18T15:09:57.367410+00:00,api_generic,258.98,False
99-trace-0018933,2026-08-18T15:09:58.134721+00:00,api_generic,537.21,False
99-trace-0010358,2026-08-18T15:09:58.409305+00:00,site_latency,588.45,False
99-trace-0018935,2026-08-18T15:09:58.431743+00:00,api_generic,261.24,True
99-trace-0018940,2026-08-18T15:10:00.357287+00:00,api_generic,96.32,True
99-trace-0010385,2026-08-18T15:10:02.738101+00:00,site_latency,744.98,False
99-trace-0004649,2026-08-18T15:10:02.771447+00:00,checkout,751.62,False
99-trace-0004652,2026-08-18T15:10:03.857897+00:00,checkout,210.75,False
99-trace-0004657,2026-08-18T15:10:06.393789+00:00,checkout,350.17,False
99-trace-0010405,2026-08-18T15:10:08.312235+00:00,site_latency,196.91,False
99-trace-0000712,2026-08-18T15:10:09.483014+00:00,pix,1195.49,False
99-trace-0000715,2026-08-18T15:10:10.738619+00:00,pix,249.84,False
99-trace-0010433,2026-08-18T15:10:12.662095+00:00,site_latency,558.04,False
99-trace-0010471,2026-08-18T15:10:19.364889+00:00,site_latency,197.67,False
99-trace-0010490,2026-08-18T15:10:22.035531+00:00,site_latency,1115.15,False
99-trace-0000743,2026-08-18T15:10:23.112818+00:00,pix,246.63,False
99-trace-0000745,2026-08-18T15:10:23.258523+00:00,pix,266.44,False
99-trace-0019036,2026-08-18T15:10:23.996231+00:00,api_generic,243.89,False
99-trace-0004707,2026-08-18T15:10:24.573812+00:00,checkout,862.44,False
99-trace-0019052,2026-08-18T15:10:27.073941+00:00,api_generic,247.45,False
99-trace-0000754,2026-08-18T15:10:27.221068+00:00,pix,919.2,False
99-trace-0004716,2026-08-18T15:10:27.304849+00:00,checkout,563.4,True
99-trace-0004717,2026-08-18T15:10:27.685614+00:00,checkout,408.2,True
99-trace-0019057,2026-08-18T15:10:27.776773+00:00,api_generic,276.98,True
99-trace-0004718,2026-08-18T15:10:27.966815+00:00,checkout,1623.57,False
99-trace-0004722,2026-08-18T15:10:28.688130+00:00,checkout,982.12,False
99-trace-0019059,2026-08-18T15:10:28.752843+00:00,api_generic,49.63,False
99-trace-0010517,2026-08-18T15:10:28.987472+00:00,site_latency,537.38,False
99-trace-0019081,2026-08-18T15:10:33.397024+00:00,api_generic,331.92,False
99-trace-0019082,2026-08-18T15:10:33.660857+00:00,api_generic,181.53,True
99-trace-0004748,2026-08-18T15:10:36.395692+00:00,checkout,794.2,False
99-trace-0019109,2026-08-18T15:10:40.310917+00:00,api_generic,85.95,False
99-trace-0019112,2026-08-18T15:10:40.936403+00:00,api_generic,507.95,False
99-trace-0004767,2026-08-18T15:10:45.555785+00:00,checkout,790.31,False
99-trace-0019134,2026-08-18T15:10:45.761474+00:00,api_generic,240.26,True
99-trace-0010582,2026-08-18T15:10:46.545606+00:00,site_latency,637.61,False
99-trace-0000791,2026-08-18T15:10:47.070142+00:00,pix,94.82,False
99-trace-0010594,2026-08-18T15:10:50.418158+00:00,site_latency,733.84,False
99-trace-0019158,2026-08-18T15:10:51.519267+00:00,api_generic,309.72,True
99-trace-0010603,2026-08-18T15:10:52.906352+00:00,site_latency,153.37,False
99-trace-0010607,2026-08-18T15:10:53.601043+00:00,site_latency,448.93,True
99-trace-0010612,2026-08-18T15:10:54.476959+00:00,site_latency,576.47,True
99-trace-0010613,2026-08-18T15:10:54.694431+00:00,site_latency,617.51,False
99-trace-0000813,2026-08-18T15:10:56.270310+00:00,pix,259.95,False
99-trace-0019174,2026-08-18T15:10:57.571713+00:00,api_generic,147.88,False
99-trace-0010631,2026-08-18T15:10:58.869445+00:00,site_latency,610.72,False
99-trace-0019181,2026-08-18T15:10:59.864994+00:00,api_generic,246.03,False
99-trace-0010644,2026-08-18T15:11:00.986564+00:00,site_latency,644.87,False
99-trace-0019187,2026-08-18T15:11:01.264468+00:00,api_generic,554.31,False
99-trace-0000829,2026-08-18T15:11:02.606769+00:00,pix,258.63,False
99-trace-0019192,2026-08-18T15:11:02.723519+00:00,api_generic,269.81,False
99-trace-0019195,2026-08-18T15:11:03.306845+00:00,api_generic,123.7,True
99-trace-0000842,2026-08-18T15:11:06.030378+00:00,pix,646.17,False
99-trace-0019215,2026-08-18T15:11:08.298313+00:00,api_generic,285.28,False
99-trace-0019216,2026-08-18T15:11:08.416106+00:00,api_generic,3978.59,True
99-trace-0010683,2026-08-18T15:11:09.498617+00:00,site_latency,547.82,False
99-trace-0000857,2026-08-18T15:11:10.781911+00:00,pix,332.14,False
99-trace-0019226,2026-08-18T15:11:10.983481+00:00,api_generic,378.04,False
99-trace-0019237,2026-08-18T15:11:13.152482+00:00,api_generic,151.44,True
99-trace-0010695,2026-08-18T15:11:13.300195+00:00,site_latency,626.93,False
99-trace-0010696,2026-08-18T15:11:13.322801+00:00,site_latency,1152.8,False
99-trace-0019245,2026-08-18T15:11:15.191145+00:00,api_generic,86.32,False
99-trace-0019256,2026-08-18T15:11:17.180076+00:00,api_generic,295.4,False
99-trace-0000869,2026-08-18T15:11:17.540778+00:00,pix,619.55,False
99-trace-0000870,2026-08-18T15:11:17.592341+00:00,pix,354.53,False
99-trace-0019265,2026-08-18T15:11:20.167208+00:00,api_generic,349.65,False
99-trace-0004868,2026-08-18T15:11:21.611345+00:00,checkout,181.83,True
99-trace-0019286,2026-08-18T15:11:24.727799+00:00,api_generic,771.83,False
99-trace-0004886,2026-08-18T15:11:27.118398+00:00,checkout,929.02,False
